condition,drugName,rating,sentiment,usefulCount,drug_popularity,recommendation_score
10</span> users found this comment helpful.,Bontril Slow Release,1.0,0.06000000000000001,10.0,18.0,4.32
10</span> users found this comment helpful.,Fleet Enema,10.0,0.0,10.0,17.0,7.7
10</span> users found this comment helpful.,Junel Fe 1 / 20,4.0,-0.09999999999999999,10.0,220.0,25.4
10</span> users found this comment helpful.,Levitra,8.0,0.11893939393939394,10.0,72.0,12.637878787878787
10</span> users found this comment helpful.,Limbrel,9.0,-0.08194444444444444,10.0,7.0,6.136111111111112
10</span> users found this comment helpful.,Loestrin 24 Fe,9.0,0.0699074074074074,10.0,486.0,54.339814814814815
10</span> users found this comment helpful.,MoviPrep,7.0,-0.24583333333333335,10.0,147.0,19.008333333333333
10</span> users found this comment helpful.,Mucinex,9.0,-0.1875,10.0,62.0,11.425
10</span> users found this comment helpful.,Ornex,10.0,0.07916666666666669,10.0,3.0,6.458333333333333
10</span> users found this comment helpful.,Ortho Micronor,6.0,0.03224206349206349,10.0,55.0,9.964484126984127
10</span> users found this comment helpful.,Orthovisc,9.0,-0.0036363636363636394,10.0,79.0,13.492727272727272
10</span> users found this comment helpful.,Prozac,9.0,0.4916666666666667,10.0,472.0,53.78333333333334
10</span> users found this comment helpful.,Roxicet,10.0,0.030000000000000027,10.0,19.0,7.960000000000001
10</span> users found this comment helpful.,Safyral,2.0,-0.016666666666666666,10.0,47.0,7.466666666666667
10</span> users found this comment helpful.,Seroquel,7.0,0.6,10.0,334.0,39.4
10</span> users found this comment helpful.,Tradjenta,2.0,0.1357142857142857,10.0,22.0,5.271428571428571
10</span> users found this comment helpful.,Ultram,3.0,0.11111111111111112,10.0,142.0,17.622222222222224
10</span> users found this comment helpful.,Zegerid,10.0,0.2833333333333333,10.0,17.0,8.266666666666666
110</span> users found this comment helpful.,Plavix,9.0,0.1,110.0,26.0,28.400000000000002
11</span> users found this comment helpful.,Estradiol Patch,9.0,0.036964285714285706,11.0,10.0,6.873928571428571
11</span> users found this comment helpful.,Finacea,10.0,1.0,11.0,42.0,12.399999999999999
11</span> users found this comment helpful.,Levaquin,1.0,-0.5,11.0,202.0,21.800000000000004
11</span> users found this comment helpful.,Methadone Diskets,10.0,0.3,11.0,23.0,9.1
11</span> users found this comment helpful.,Norco,9.0,0.03928571428571429,11.0,156.0,21.47857142857143
11</span> users found this comment helpful.,Provigil,8.0,0.0,11.0,113.0,16.700000000000003
11</span> users found this comment helpful.,Saphris,9.0,0.14887310606060605,11.0,181.0,24.197746212121213
11</span> users found this comment helpful.,Veramyst,10.0,0.3037037037037037,11.0,15.0,8.307407407407407
11</span> users found this comment helpful.,Wellbutrin,3.0,-0.20055555555555554,11.0,281.0,31.09888888888889
11</span> users found this comment helpful.,Xanax XR,2.0,0.2375,11.0,38.0,7.275
121</span> users found this comment helpful.,Plavix,6.0,-0.1,121.0,26.0,29.000000000000004
123</span> users found this comment helpful.,BuSpar,10.0,-0.051388888888888894,123.0,264.0,54.897222222222226
12</span> users found this comment helpful.,Adderall,6.0,-0.025925925925925918,12.0,201.0,24.848148148148148
12</span> users found this comment helpful.,Ambien CR,6.0,-0.047321428571428556,12.0,46.0,9.305357142857144
12</span> users found this comment helpful.,Amitiza,9.0,0.09375,12.0,140.0,20.1875
12</span> users found this comment helpful.,Drixoral Cold and Allergy,10.0,0.14261363636363636,12.0,39.0,10.585227272727273
12</span> users found this comment helpful.,Dulcolax,7.0,0.20833333333333334,12.0,396.0,45.21666666666667
12</span> users found this comment helpful.,Enulose,10.0,0.0,12.0,2.0,6.6000000000000005
12</span> users found this comment helpful.,Fanapt,5.0,0.0,12.0,16.0,6.0
12</span> users found this comment helpful.,Generess Fe,4.0,-0.06931818181818182,12.0,106.0,14.461363636363638
12</span> users found this comment helpful.,Halcion,8.0,-0.1125,12.0,14.0,6.775
12</span> users found this comment helpful.,Junel Fe 1 / 20,3.0,0.13714285714285715,12.0,220.0,25.874285714285715
12</span> users found this comment helpful.,Mucinex,7.0,-0.3505952380952381,12.0,62.0,10.698809523809524
12</span> users found this comment helpful.,Nasonex,8.0,0.3333333333333333,12.0,30.0,9.266666666666667
12</span> users found this comment helpful.,Orapred,7.0,0.09523809523809523,12.0,1.0,5.4904761904761905
12</span> users found this comment helpful.,Pepcid AC Chewable Tablets,9.0,0.23888888888888885,12.0,2.0,6.677777777777778
12</span> users found this comment helpful.,Toradol,9.0,0.1619047619047619,12.0,117.0,18.023809523809526
12</span> users found this comment helpful.,Wellbutrin,9.0,0.3333333333333333,12.0,281.0,34.766666666666666
12</span> users found this comment helpful.,Zyprexa,9.0,0.15,12.0,167.0,23.0
13</span> users found this comment helpful.,Accutane,10.0,-0.05555555555555555,13.0,330.0,39.48888888888889
13</span> users found this comment helpful.,Adderall XR,10.0,-0.04155844155844155,13.0,114.0,17.916883116883117
13</span> users found this comment helpful.,AndroGel,10.0,0.38533333333333336,13.0,56.0,12.970666666666666
13</span> users found this comment helpful.,Axiron,3.0,0.13333333333333333,13.0,69.0,10.966666666666667
13</span> users found this comment helpful.,Beyaz,2.0,0.2429070929070929,13.0,94.0,13.285814185814186
13</span> users found this comment helpful.,Camila,4.0,0.21319444444444446,13.0,31.0,7.72638888888889
13</span> users found this comment helpful.,Celebrex,10.0,0.13333333333333333,13.0,97.0,16.56666666666667
13</span> users found this comment helpful.,Darvocet-N 50,8.0,0.05714285714285715,13.0,2.0,6.114285714285715
13</span> users found this comment helpful.,Deplin,6.0,0.29,13.0,56.0,11.18
13</span> users found this comment helpful.,Dilaudid,10.0,0.19687500000000002,13.0,196.0,26.59375
13</span> users found this comment helpful.,Duexis,1.0,0.11190476190476191,13.0,11.0,4.323809523809524
13</span> users found this comment helpful.,Junel Fe 1 / 20,5.5,-0.004656084656084657,13.0,220.0,26.79068783068783
13</span> users found this comment helpful.,Lyrica,10.0,0.010714285714285747,13.0,441.0,50.721428571428575
13</span> users found this comment helpful.,Nora-Be,8.0,-0.04918414918414919,13.0,66.0,12.301631701631702
13</span> users found this comment helpful.,Omnaris,8.0,0.3,13.0,7.0,7.1000000000000005
13</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,3.0,-0.10416666666666663,13.0,215.0,25.09166666666667
13</span> users found this comment helpful.,Sronyx,9.0,0.004166666666666689,13.0,88.0,15.008333333333335
13</span> users found this comment helpful.,Synvisc,9.0,-0.04246031746031746,13.0,22.0,8.315079365079367
13</span> users found this comment helpful.,Thorazine,10.0,0.0,13.0,25.0,9.1
142</span> users found this comment helpful.,Adderall,10.0,0.43333333333333335,142.0,201.0,53.36666666666667
142</span> users found this comment helpful.,Alli,9.0,0.5,142.0,55.0,38.5
145</span> users found this comment helpful.,Flexeril,10.0,0.26875000000000004,145.0,119.0,45.4375
146</span> users found this comment helpful.,Efudex,10.0,0.16281250000000003,146.0,23.0,35.825625
14</span> users found this comment helpful.,Adderall,10.0,0.425,14.0,201.0,27.75
14</span> users found this comment helpful.,Benicar,9.0,0.3,14.0,59.0,12.9
14</span> users found this comment helpful.,Contrave,1.0,-0.125,14.0,920.0,94.95
14</span> users found this comment helpful.,Hair Regrowth Treatment for Women,1.0,-0.17142857142857146,14.0,1.0,2.9571428571428573
14</span> users found this comment helpful.,Intuniv,10.0,0.27788461538461545,14.0,84.0,15.755769230769232
14</span> users found this comment helpful.,Linzess,6.0,-0.07190476190476189,14.0,324.0,37.45619047619047
14</span> users found this comment helpful.,Pepcid,8.0,-0.2571428571428571,14.0,6.0,6.085714285714285
14</span> users found this comment helpful.,Protonix,10.0,0.16,14.0,35.0,10.620000000000001
14</span> users found this comment helpful.,Revlimid,10.0,1.0,14.0,6.0,9.4
14</span> users found this comment helpful.,Silenor,3.0,-0.5083333333333332,14.0,71.0,10.083333333333336
14</span> users found this comment helpful.,Viibryd,8.0,0.3284722222222222,14.0,375.0,44.15694444444445
14</span> users found this comment helpful.,Vimovo,1.0,-0.06191788009969829,14.0,17.0,4.776164239800604
14</span> users found this comment helpful.,Yasmin,1.0,0.0,14.0,171.0,20.3
14</span> users found this comment helpful.,Yaz,7.0,0.1864583333333333,14.0,344.0,40.37291666666667
15</span> users found this comment helpful.,Adderall,9.0,0.06410256410256411,15.0,201.0,26.82820512820513
15</span> users found this comment helpful.,Azo-Standard,7.0,0.10416666666666667,15.0,8.0,6.808333333333334
15</span> users found this comment helpful.,Contrave,6.0,0.043750000000000004,15.0,920.0,97.4875
15</span> users found this comment helpful.,Cryselle,10.0,0.2013888888888889,15.0,94.0,16.802777777777777
15</span> users found this comment helpful.,Depo-Provera,6.0,0.11439393939393938,15.0,882.0,93.82878787878788
15</span> users found this comment helpful.,Dymista,10.0,0.11,15.0,51.0,12.32
15</span> users found this comment helpful.,Fiorinal with Codeine,9.0,-0.03272727272727273,15.0,9.0,7.4345454545454555
15</span> users found this comment helpful.,Flexeril,1.0,-0.24375000000000002,15.0,119.0,14.8125
15</span> users found this comment helpful.,MS Contin,6.0,0.08055555555555555,15.0,68.0,12.361111111111112
15</span> users found this comment helpful.,Restasis,3.0,0.11875000000000001,15.0,31.0,7.5375
15</span> users found this comment helpful.,Rogaine,1.0,0.12161458333333336,15.0,10.0,4.643229166666667
15</span> users found this comment helpful.,Skelaxin,5.0,-0.16875,15.0,60.0,10.6625
15</span> users found this comment helpful.,Toprol-XL,7.0,0.2222222222222222,15.0,38.0,10.044444444444444
15</span> users found this comment helpful.,Ultram,1.0,-0.2833333333333333,15.0,142.0,17.033333333333335
15</span> users found this comment helpful.,Viibryd,5.0,0.34375,15.0,375.0,43.1875
15</span> users found this comment helpful.,Wellbutrin SR,10.0,0.2125,15.0,73.0,14.725000000000001
16</span> users found this comment helpful.,Adderall,10.0,0.8,16.0,201.0,28.900000000000002
16</span> users found this comment helpful.,Chloraseptic Sore Throat Spray,9.0,0.00833333333333334,16.0,8.0,7.616666666666666
16</span> users found this comment helpful.,Climara Pro,7.0,0.12333333333333334,16.0,13.0,7.546666666666667
16</span> users found this comment helpful.,Luvox,3.0,0.5,16.0,60.0,11.4
16</span> users found this comment helpful.,Lyrica,1.0,-0.9047619047619048,16.0,441.0,45.89047619047619
16</span> users found this comment helpful.,Metadate CD,10.0,0.17440476190476192,16.0,28.0,10.348809523809525
16</span> users found this comment helpful.,Mobic,10.0,0.6000000000000001,16.0,84.0,16.8
16</span> users found this comment helpful.,Mononessa,1.0,0.03645276292335115,16.0,129.0,16.572905525846704
16</span> users found this comment helpful.,Remeron,9.0,-0.13598484848484846,16.0,127.0,19.228030303030305
16</span> users found this comment helpful.,Saphris,8.5,0.17916666666666667,16.0,181.0,25.058333333333337
16</span> users found this comment helpful.,Suprep Bowel Prep Kit,4.0,0.15833333333333333,16.0,598.0,64.91666666666667
16</span> users found this comment helpful.,VESIcare,5.0,0.2,16.0,70.0,12.6
16</span> users found this comment helpful.,Xanax,10.0,-0.4041666666666667,16.0,456.0,51.99166666666667
17</span> users found this comment helpful.,Adipex-P,10.0,0.06309523809523812,17.0,326.0,40.12619047619048
17</span> users found this comment helpful.,Antabuse,2.0,-0.07857142857142858,17.0,34.0,7.442857142857144
17</span> users found this comment helpful.,Cheratussin AC,7.0,0.0,17.0,22.0,8.400000000000002
17</span> users found this comment helpful.,Cialis,10.0,0.1988095238095238,17.0,279.0,35.69761904761905
17</span> users found this comment helpful.,Levora,9.0,0.215,17.0,122.0,19.630000000000003
17</span> users found this comment helpful.,Lo Loestrin Fe,10.0,0.07347222222222223,17.0,680.0,75.54694444444445
17</span> users found this comment helpful.,Lyrica,1.0,0.13446969696969696,17.0,441.0,48.1689393939394
17</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,9.0,0.11875000000000001,17.0,215.0,28.7375
17</span> users found this comment helpful.,Remeron,10.0,-0.05902777777777776,17.0,127.0,19.981944444444444
17</span> users found this comment helpful.,Ritalin,10.0,0.11388888888888889,17.0,78.0,15.427777777777779
17</span> users found this comment helpful.,Serzone,10.0,0.0,17.0,9.0,8.3
17</span> users found this comment helpful.,Trintellix,1.0,-0.5875,17.0,395.0,42.125
17</span> users found this comment helpful.,Vaniqa,10.0,0.16666666666666666,17.0,32.0,10.933333333333334
17</span> users found this comment helpful.,Zetia,5.0,-0.078125,17.0,26.0,7.84375
18</span> users found this comment helpful.,Adipex-P,9.0,0.015555555555555562,18.0,326.0,39.83111111111111
18</span> users found this comment helpful.,Beyaz,7.0,-0.06805555555555555,18.0,94.0,15.66388888888889
18</span> users found this comment helpful.,Flomax,8.0,0.18333333333333335,18.0,117.0,18.866666666666667
18</span> users found this comment helpful.,Nutropin,10.0,0.10388888888888889,18.0,1.0,7.907777777777778
18</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,9.0,0.04629629629629629,18.0,215.0,28.79259259259259
18</span> users found this comment helpful.,Soma,9.0,0.15433333333333332,18.0,119.0,19.40866666666667
18</span> users found this comment helpful.,Synvisc-One,1.0,-0.125,18.0,61.0,9.850000000000001
18</span> users found this comment helpful.,Taztia XT,9.0,0.23750000000000002,18.0,1.0,7.775
18</span> users found this comment helpful.,Testim,8.0,0.29062499999999997,18.0,65.0,13.88125
18</span> users found this comment helpful.,Xolair,10.0,0.06302800734618917,18.0,67.0,14.426056014692378
18</span> users found this comment helpful.,Zyprexa,10.0,0.3588383838383838,18.0,167.0,25.017676767676768
19</span> users found this comment helpful.,Anafranil,4.0,0.43333333333333335,19.0,39.0,10.166666666666668
19</span> users found this comment helpful.,Concerta,9.0,0.3194444444444444,19.0,198.0,27.83888888888889
19</span> users found this comment helpful.,Depo-Provera,9.0,0.07526041666666666,19.0,882.0,95.75052083333334
19</span> users found this comment helpful.,Dexilant,9.0,-0.08999999999999997,19.0,81.0,15.32
19</span> users found this comment helpful.,Invega Sustenna,1.0,-0.3159090909090909,19.0,21.0,5.668181818181818
19</span> users found this comment helpful.,Mirena,7.0,-0.09777777777777774,19.0,1242.0,130.60444444444445
19</span> users found this comment helpful.,NP Thyroid,9.0,0.0,19.0,6.0,8.0
19</span> users found this comment helpful.,Nardil,1.0,-0.5,19.0,29.0,6.1000000000000005
19</span> users found this comment helpful.,Necon 1 / 35,10.0,-0.22166666666666662,19.0,24.0,9.756666666666668
19</span> users found this comment helpful.,OsmoPrep,10.0,0.29,19.0,5.0,8.88
19</span> users found this comment helpful.,Zoloft,10.0,0.13666666666666666,19.0,805.0,88.57333333333334
1</span> users found this comment helpful.,Aerobid-M,10.0,0.12166666666666667,1.0,1.0,4.543333333333333
1</span> users found this comment helpful.,Alavert D-12 Hour Allergy and Sinus,5.0,0.0,1.0,1.0,2.3000000000000003
1</span> users found this comment helpful.,Alesse,2.0,-0.12515151515151518,1.0,109.0,11.64969696969697
1</span> users found this comment helpful.,Allegra,9.0,-0.2833333333333333,1.0,45.0,7.733333333333333
1</span> users found this comment helpful.,Atripla,10.0,0.33555555555555555,1.0,68.0,11.671111111111113
1</span> users found this comment helpful.,Augmentin,9.0,0.0062500000000000056,1.0,169.0,20.712500000000002
1</span> users found this comment helpful.,Aviane,5.0,0.011388888888888886,1.0,249.0,27.12277777777778
1</span> users found this comment helpful.,Beyaz,5.0,0.48333333333333334,1.0,94.0,12.566666666666666
1</span> users found this comment helpful.,Chateal,8.0,0.084375,1.0,113.0,14.868750000000002
1</span> users found this comment helpful.,Cipro,4.0,-0.5,1.0,165.0,17.3
1</span> users found this comment helpful.,Ciprodex,8.0,-0.32426303854875277,1.0,26.0,5.351473922902494
1</span> users found this comment helpful.,Depo-Provera,5.142857142857143,0.04074710012210013,1.0,882.0,90.53863705738706
1</span> users found this comment helpful.,Desogen,2.0,0.0505952380952381,1.0,22.0,3.3011904761904765
1</span> users found this comment helpful.,Duac,1.0,0.033769841269841276,1.0,122.0,12.867539682539684
1</span> users found this comment helpful.,Epiduo,9.0,0.1631416202844774,1.0,396.0,43.726283240568954
1</span> users found this comment helpful.,Flagyl,4.0,-0.43333333333333335,1.0,141.0,15.033333333333335
1</span> users found this comment helpful.,Gianvi,4.833333333333333,0.03886698269051211,1.0,133.0,15.511067298714359
1</span> users found this comment helpful.,Gildess Fe 1 / 20,5.0,0.0,1.0,175.0,19.7
1</span> users found this comment helpful.,Jolessa,5.0,0.011562500000000017,1.0,80.0,10.223125
1</span> users found this comment helpful.,Levora,3.5,0.14901556776556774,1.0,122.0,14.098031135531137
1</span> users found this comment helpful.,Linzess,10.0,-0.11666666666666665,1.0,324.0,36.36666666666667
1</span> users found this comment helpful.,Lo Loestrin Fe,2.0,0.03555555555555556,1.0,680.0,69.07111111111111
1</span> users found this comment helpful.,Loestrin 24 Fe,6.5,-0.011079545454545458,1.0,486.0,51.377840909090914
1</span> users found this comment helpful.,Lotrimin AF Athlete's Foot Powder,9.0,-1.0,1.0,1.0,1.9000000000000001
1</span> users found this comment helpful.,Meridia,9.5,0.16440972222222222,1.0,43.0,8.628819444444446
1</span> users found this comment helpful.,Microgestin Fe 1 / 20,5.0,0.10050965007215007,1.0,392.0,41.6010193001443
1</span> users found this comment helpful.,Minastrin 24 Fe,8.0,-0.024242424242424246,1.0,157.0,19.051515151515154
1</span> users found this comment helpful.,Nexium,9.0,0.4,1.0,80.0,12.600000000000001
1</span> users found this comment helpful.,Nexplanon,1.0,-0.05,1.0,2156.0,216.10000000000002
1</span> users found this comment helpful.,Nystop,1.0,-0.022222222222222216,1.0,1.0,0.6555555555555556
1</span> users found this comment helpful.,Ocella,7.0,0.050000000000000024,1.0,95.0,12.600000000000001
1</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,10.0,0.33474358974358975,1.0,215.0,26.36948717948718
1</span> users found this comment helpful.,ParaGard,10.0,0.09791666666666668,1.0,369.0,41.295833333333334
1</span> users found this comment helpful.,Safyral,9.0,0.32055555555555554,1.0,47.0,9.141111111111112
1</span> users found this comment helpful.,Seasonique,7.5,0.1442956349206349,1.0,220.0,25.48859126984127
1</span> users found this comment helpful.,Sprintec,8.333333333333334,0.045439393939393946,1.0,509.0,54.52421212121213
1</span> users found this comment helpful.,Suboxone,9.666666666666666,0.26366161616161615,1.0,355.0,40.093989898989896
1</span> users found this comment helpful.,Tri-Sprintec,5.0,-0.06141798941798941,1.0,392.0,41.277164021164026
1</span> users found this comment helpful.,TriNessa,4.4,-0.09367522160379302,1.0,277.0,29.472649556792415
1</span> users found this comment helpful.,Yaz,6.0,0.1365530303030303,1.0,344.0,37.27310606060606
1</span> users found this comment helpful.,Zithromax,10.0,0.605,1.0,79.0,13.31
1</span> users found this comment helpful.,Zofran,10.0,0.03492063492063494,1.0,122.0,16.46984126984127
20</span> users found this comment helpful.,Beyaz,7.5,0.15166666666666664,20.0,94.0,16.703333333333333
20</span> users found this comment helpful.,Bydureon,8.0,-0.028846153846153855,20.0,137.0,20.842307692307692
20</span> users found this comment helpful.,Contrave,9.0,0.10325970469159323,20.0,920.0,99.80651940938318
20</span> users found this comment helpful.,Cryselle,10.0,-0.45,20.0,94.0,16.5
20</span> users found this comment helpful.,Lamisil,3.0,-0.03929602143887857,20.0,63.0,11.421407957122245
20</span> users found this comment helpful.,Microgestin Fe 1 / 20,1.0,-0.13802083333333334,20.0,392.0,43.32395833333334
20</span> users found this comment helpful.,Neurontin,1.0,-0.1875,20.0,140.0,18.025
20</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,9.0,0.16354166666666667,20.0,215.0,29.427083333333336
20</span> users found this comment helpful.,Restoril,9.0,0.18333333333333332,20.0,38.0,11.766666666666667
20</span> users found this comment helpful.,Viibryd,1.0,-0.032744444444444444,20.0,375.0,41.83451111111111
20</span> users found this comment helpful.,Zyrtec,10.0,0.07307692307692308,20.0,69.0,15.046153846153848
21</span> users found this comment helpful.,Adderall,8.0,0.28939393939393937,21.0,201.0,28.078787878787878
21</span> users found this comment helpful.,Belviq,5.0,0.0,21.0,563.0,62.50000000000001
21</span> users found this comment helpful.,Enskyce,6.0,0.04807692307692308,21.0,4.0,7.096153846153847
21</span> users found this comment helpful.,Intuniv,2.0,0.24999999999999997,21.0,84.0,13.9
21</span> users found this comment helpful.,Latuda,1.0,-0.19999999999999998,21.0,330.0,37.2
21</span> users found this comment helpful.,Librium,10.0,-0.05833333333333332,21.0,79.0,15.983333333333334
21</span> users found this comment helpful.,Mirena,10.0,0.1373809523809524,21.0,1242.0,132.6747619047619
21</span> users found this comment helpful.,Ortho Tri-Cyclen Lo,10.0,0.1638888888888889,21.0,215.0,30.02777777777778
21</span> users found this comment helpful.,Wellbutrin XL,10.0,0.275,21.0,202.0,28.950000000000003
22</span> users found this comment helpful.,Provigil,9.0,0.0,22.0,113.0,19.3
22</span> users found this comment helpful.,Ritalin,10.0,0.18666666666666668,22.0,78.0,16.573333333333334
23</span> users found this comment helpful.,Amitiza,10.0,0.1939102564102564,23.0,140.0,22.987820512820512
23</span> users found this comment helpful.,Amrix,9.0,0.28227513227513223,23.0,35.0,12.264550264550266
23</span> users found this comment helpful.,Bentyl,10.0,0.10000000000000005,23.0,49.0,13.700000000000001
23</span> users found this comment helpful.,Cialis,9.0,-0.01790364583333335,23.0,279.0,36.06419270833334
23</span> users found this comment helpful.,Coenzyme Q10,9.0,0.2588888888888889,23.0,2.0,8.917777777777777
23</span> users found this comment helpful.,Flexeril,8.0,0.05,23.0,119.0,19.8
23</span> users found this comment helpful.,Restasis,10.0,-0.08063725490196079,23.0,31.0,11.538725490196079
23</span> users found this comment helpful.,Seasonique,9.0,-0.11388888888888887,23.0,220.0,29.97222222222222
23</span> users found this comment helpful.,Silenor,10.0,0.1375,23.0,71.0,15.975000000000001
24</span> users found this comment helpful.,Contrave,9.0,0.025148809523809525,24.0,920.0,100.45029761904762
24</span> users found this comment helpful.,Lyrica,5.0,-0.05729166666666667,24.0,441.0,50.78541666666667
24</span> users found this comment helpful.,Viibryd,6.0,0.05583333333333333,24.0,375.0,44.81166666666667
25</span> users found this comment helpful.,Arthrotec,10.0,0.03125,25.0,27.0,11.7625
25</span> users found this comment helpful.,Junel Fe 1 / 20,9.0,0.05256410256410257,25.0,220.0,30.705128205128204
25</span> users found this comment helpful.,Lescol,9.0,-0.03597402597402596,25.0,1.0,8.628051948051947
25</span> users found this comment helpful.,Lo Loestrin Fe,8.0,0.321875,25.0,680.0,76.84375
25</span> users found this comment helpful.,MoviPrep,1.0,0.0,25.0,147.0,20.1
25</span> users found this comment helpful.,Silenor,10.0,0.25,25.0,71.0,16.6
25</span> users found this comment helpful.,Viagra,10.0,0.42000000000000004,25.0,113.0,21.14
26</span> users found this comment helpful.,Dulcolax,10.0,-0.19583333333333333,26.0,396.0,48.40833333333333
27</span> users found this comment helpful.,Dulcolax,1.0,-0.3833333333333333,27.0,396.0,44.63333333333333
